service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
201405,1,1,1,1,1,0,0,20221001,20241212
201406,1,1,1,1,1,0,0,20221001,20241212
201407,1,1,1,1,1,0,0,20221001,20241212
201408,1,1,1,1,1,0,0,20221001,20241212
201409,1,1,1,1,1,0,0,20221001,20241212
201410,1,1,1,1,1,0,0,20221001,20241212
201411,1,1,1,1,1,0,0,20221001,20241212
201425,1,1,1,1,1,0,0,20221001,20240331
201578,0,0,0,0,0,0,1,20221001,20241212
201579,0,0,0,0,0,0,1,20221001,20241212
201580,0,0,0,0,0,0,1,20221001,20241212
201673,0,0,0,0,0,0,1,20221001,20241212
201674,0,0,0,0,0,0,1,20221001,20241212
201675,0,0,0,0,0,0,1,20221001,20241212
201676,0,0,0,0,0,0,1,20221001,20241212
201677,0,0,0,0,0,0,1,20221001,20241212
201678,1,0,0,0,0,0,0,20221031,20241212
201679,1,0,0,0,0,0,0,20221031,20241212
201727,1,1,1,1,1,0,0,20230301,20240331
201833,1,1,1,1,1,1,0,20221003,20270831
201834,1,1,1,1,1,1,0,20221003,20270831
201838,1,1,0,1,1,0,0,20230701,20280930
201866,0,0,0,0,0,1,0,20221001,20240331
201869,1,1,1,1,1,0,0,20221001,20240331
201901,1,1,1,1,1,1,0,20221003,20241212
201902,1,1,1,1,1,0,0,20221003,20241212
201906,0,0,0,0,0,0,1,20231001,20241212
201966,1,1,1,1,1,0,0,20221003,20270831
201994,1,1,1,1,1,0,0,20221001,20240331
201995,1,1,1,1,1,1,1,20221001,20240331
201996,1,1,1,1,1,0,0,20221001,20240331
202212,1,1,1,1,1,0,0,20221031,20241212
202213,1,0,1,1,1,0,0,20221031,20241212
202248,1,1,1,1,1,1,1,20220630,20250518
202484,1,1,1,1,1,0,0,20221001,20250621
202495,1,1,1,1,1,1,0,20231001,20300331
202520,1,1,1,1,1,0,0,20221008,20300331
202521,1,1,1,1,1,1,1,20221008,20300331
202522,1,1,1,1,1,1,1,20221008,20300331
202523,1,1,1,1,1,1,1,20221008,20300331
202528,0,0,0,0,1,0,0,20231001,20240331
202529,1,1,1,1,1,1,1,20231001,20240331
202530,1,1,1,1,0,1,1,20231001,20240331
202531,1,1,1,1,1,1,1,20231001,20300331
202534,1,1,1,1,1,1,1,20221010,20240229
202535,1,1,1,1,1,1,1,20221010,20240229
202903,1,1,1,1,1,1,1,20221012,20300331
202953,1,1,1,1,1,1,0,20221001,20291231
202957,0,0,0,0,0,1,1,20221001,20291231
202975,1,1,1,1,1,0,0,20230101,20280630
202984,1,1,1,1,1,0,0,20221010,20240229
202992,1,1,1,1,1,0,0,20221010,20240229
202999,1,1,1,1,1,0,0,20221010,20240229
203000,1,1,1,1,1,0,0,20221010,20240229
203002,0,0,0,0,1,0,0,20221001,20291231
203017,0,1,0,0,0,0,0,20221001,20291231
203018,0,1,0,0,0,0,0,20221001,20291231
203020,1,1,1,1,1,0,0,20221001,20291231
203021,0,0,0,0,1,0,0,20221001,20291231
203051,1,1,1,1,1,0,0,20221010,20240229
203162,1,1,1,1,1,0,0,20230101,20280630
203279,0,0,0,0,0,0,1,20221201,20240331
203301,1,1,1,1,1,0,0,20221017,20250930
203328,0,1,0,0,0,0,0,20221031,20241212
203329,0,1,0,0,0,0,0,20221031,20241212
203330,0,0,1,1,1,0,0,20221031,20241212
203331,0,0,1,1,1,0,0,20221031,20241212
203332,0,0,0,0,0,1,0,20221031,20241212
203339,1,1,1,1,1,0,0,20221031,20241212
203340,1,1,1,1,1,0,0,20230901,20241212
203341,0,0,0,0,0,1,0,20230901,20241212
203345,0,0,0,0,0,1,1,20221031,20241212
203346,0,1,0,0,0,0,0,20221031,20241212
203358,0,0,0,0,0,1,0,20221031,20241212
203359,0,0,0,0,0,1,0,20221031,20241212
203411,0,0,0,1,0,0,0,20221031,20250930
203587,1,1,1,1,1,0,0,20221031,20241212
203588,1,1,1,1,1,0,0,20221031,20241212
203589,1,1,1,1,1,0,0,20221031,20241212
203675,1,0,0,0,0,0,0,20221031,20250930
203742,1,1,1,1,1,0,0,20221101,20241212
203743,1,1,1,1,1,0,0,20221101,20241212
203744,1,1,1,1,1,0,0,20221101,20241212
203745,1,1,1,1,1,0,0,20221101,20241212
203746,1,1,1,1,1,0,0,20221101,20241212
203747,1,1,1,1,1,0,0,20221101,20241212
203748,1,1,1,1,1,0,0,20221101,20241212
203751,1,1,1,1,1,0,0,20230701,20280930
203752,1,1,1,1,1,0,0,20231001,20300331
203755,1,1,1,1,1,0,0,20230701,20280930
203987,1,1,1,1,1,1,1,20221031,20241212
203988,1,1,1,1,1,1,0,20221031,20241212
203992,1,1,1,1,1,0,0,20221031,20241212
203995,1,1,1,1,1,1,1,20221031,20241212
203996,0,0,0,0,0,1,0,20221031,20241212
203997,0,0,0,0,0,0,1,20221031,20241212
203998,0,0,0,0,0,1,1,20221031,20241212
204001,1,1,1,1,1,0,0,20221031,20241212
204016,1,1,1,1,1,0,0,20221031,20241212
204143,1,1,1,1,1,0,0,20221101,20241212
204167,0,0,0,0,1,0,1,20221101,20260210
204169,1,1,1,1,1,1,0,20221101,20260210
204172,1,1,1,1,1,1,1,20221101,20240731
204173,1,1,1,1,1,1,0,20221101,20260210
204174,1,1,1,1,1,1,1,20221101,20260928
204594,1,1,1,1,1,0,0,20221114,20270831
204606,1,1,1,1,1,0,0,20221114,20270831
204673,1,1,1,1,1,1,0,20221201,20240331
204783,0,0,0,0,1,0,1,20221201,20231214
204804,1,1,1,1,1,1,1,20221114,20241212
204812,0,0,0,1,0,0,0,20230901,20240612
204813,1,1,1,1,1,0,0,20230901,20240612
204814,1,1,1,1,1,0,0,20230901,20240612
204878,1,1,1,1,1,0,0,20221112,20290930
204879,1,1,1,1,1,0,1,20221112,20290930
204881,0,0,0,0,0,0,1,20221112,20290930
204890,1,1,1,1,1,1,1,20221201,20250528
204984,0,0,1,0,0,0,0,20221121,20240229
205231,0,1,1,0,0,0,0,20230101,20241231
205232,0,1,1,0,0,0,0,20230101,20241231
205254,1,1,1,1,1,0,0,20230101,20241231
205257,1,1,1,1,1,1,1,20230101,20241231
205278,1,1,1,1,1,0,0,20230101,20241231
205298,1,1,1,1,1,1,1,20230101,20241231
205329,1,1,1,1,1,1,1,20230101,20241231
205569,0,0,0,0,0,0,1,20221120,20271119
205607,1,1,1,1,1,0,0,20230101,20241231
205608,1,1,1,1,1,1,1,20230101,20241231
205615,1,1,1,1,1,1,1,20230101,20241231
205616,1,1,1,1,1,1,1,20230101,20241231
205617,1,1,1,1,1,1,1,20230101,20241231
205624,1,1,1,1,1,0,0,20221121,20240229
205625,1,1,1,1,1,0,0,20230101,20241231
205626,1,1,0,0,0,0,0,20230101,20241231
205628,1,1,1,1,1,0,0,20230101,20241231
205629,0,1,0,0,0,0,0,20230101,20241231
205630,1,1,1,1,1,0,0,20230101,20241231
205633,1,0,0,0,0,0,0,20230101,20241231
205634,1,0,0,0,0,0,0,20230101,20241231
205635,1,1,1,1,1,0,0,20230101,20241231
205637,0,1,0,0,0,0,0,20230101,20241231
205640,1,1,1,1,1,0,0,20230101,20241231
205643,1,1,1,1,1,0,0,20230101,20241231
205647,1,1,1,1,1,0,0,20230101,20241231
205649,1,1,1,1,1,0,0,20230101,20241231
205650,1,1,1,1,1,0,0,20230101,20241231
205651,1,1,1,1,1,0,0,20230101,20241231
205652,1,1,1,1,1,1,1,20231025,20280930
205653,1,1,1,1,1,1,1,20231025,20280930
205654,1,1,1,1,1,1,1,20231025,20280930
205666,1,1,1,1,1,0,0,20230101,20241212
205667,1,1,1,1,1,0,0,20230101,20241212
205668,1,1,1,1,1,0,0,20230101,20241212
205674,0,0,0,0,0,1,0,20230101,20241212
205678,1,1,1,1,1,0,0,20230101,20241212
205679,0,0,0,0,0,1,0,20230101,20241212
205715,1,1,1,1,1,0,0,20230101,20241231
205716,1,1,1,1,1,0,0,20231025,20280930
205718,1,1,1,1,1,0,0,20231025,20280930
205719,1,1,1,1,1,0,0,20231025,20280930
205720,1,1,1,1,1,0,0,20231025,20280930
205725,1,1,1,1,1,0,0,20231025,20280930
205726,1,1,1,1,1,0,0,20231025,20280930
205727,1,1,1,1,1,0,0,20231025,20280930
205730,1,1,1,1,1,0,0,20231025,20280930
205731,1,1,1,1,1,0,0,20231025,20280930
205738,1,1,1,1,1,0,0,20230201,20300630
205740,1,1,1,1,1,1,0,20230101,20241231
205743,1,1,1,1,1,0,0,20230101,20241231
205749,0,0,0,0,0,0,1,20230101,20241231
205760,1,1,1,1,1,0,0,20230101,20241231
205762,1,1,1,1,0,0,0,20230101,20241231
205769,1,1,1,1,0,0,0,20230101,20241231
205776,1,1,1,1,1,1,1,20221122,20240413
205798,1,1,1,1,1,0,0,20230101,20241231
205799,0,0,0,0,0,1,1,20230101,20241231
205801,1,0,0,1,1,1,1,20230101,20241231
205802,0,1,0,1,0,0,0,20230101,20241231
205803,0,1,0,1,0,0,0,20230101,20241231
205804,1,1,1,1,1,1,1,20230101,20241231
205805,0,1,1,0,0,0,0,20230101,20241231
205806,0,0,0,0,1,0,1,20230901,20240531
205817,1,1,1,1,1,1,0,20230101,20241231
205823,1,1,1,1,1,0,0,20230101,20241231
205824,0,0,0,0,1,0,1,20230901,20240531
205825,1,1,1,1,1,0,0,20230101,20241231
205827,1,1,1,1,1,1,1,20221201,20261130
205828,1,1,1,1,1,1,1,20230901,20240531
205830,1,1,1,1,1,1,0,20230101,20241231
205831,1,1,1,1,1,1,1,20230101,20241231
205832,1,1,1,1,1,0,0,20221128,20241212
205833,1,1,1,1,1,0,0,20221128,20241212
205834,0,0,0,0,0,1,1,20221128,20241212
205835,1,1,1,1,1,0,0,20221128,20241212
205836,1,1,1,1,1,0,0,20221128,20241212
205837,1,1,1,1,1,1,1,20221128,20241212
205838,0,0,0,0,0,1,1,20221128,20241212
205842,1,1,1,1,1,1,0,20230101,20241231
205845,0,0,0,0,0,1,0,20230101,20241231
205846,0,1,0,0,0,0,0,20230101,20241231
205857,0,0,0,0,1,0,0,20230101,20241231
205858,0,0,0,0,0,1,0,20230101,20241231
205859,1,0,0,0,0,0,0,20230101,20241231
205860,0,1,0,0,0,0,0,20230101,20241231
205861,0,0,1,1,0,0,0,20230101,20241231
205862,0,0,0,0,1,0,0,20230101,20241231
205863,0,0,0,0,0,1,0,20230101,20241231
205864,1,1,1,1,1,1,0,20230101,20241231
205865,0,0,1,0,0,0,0,20230101,20241231
205866,1,1,0,1,0,1,0,20230101,20241231
205870,0,0,1,0,1,0,1,20230101,20241231
205880,0,0,1,0,0,0,0,20230101,20241231
205892,0,0,0,0,0,1,0,20230101,20241231
205893,1,1,1,1,1,0,0,20230101,20241231
205908,1,1,1,1,1,1,0,20230101,20241231
205909,1,1,1,1,1,0,0,20230101,20241231
205910,1,1,1,1,1,0,0,20230101,20241231
205911,0,0,0,1,0,0,0,20230101,20241231
205913,0,0,0,1,0,0,0,20230101,20241231
205914,1,1,0,0,1,1,0,20230101,20241231
205915,1,1,1,1,1,1,0,20230101,20241231
205919,1,1,1,1,1,0,0,20230101,20241231
205921,0,0,0,0,0,1,0,20230101,20241231
205933,1,1,1,1,0,0,0,20230101,20241231
205946,0,0,0,0,1,0,0,20230101,20241231
205947,1,1,1,1,0,0,0,20230101,20241231
205948,0,0,0,0,1,0,0,20230101,20241231
205958,1,0,1,0,1,0,0,20221127,20240229
205959,0,0,0,0,0,0,1,20221127,20240229
205960,1,1,1,1,1,0,0,20230101,20241231
205971,1,0,1,0,1,0,0,20221127,20240229
205972,0,0,0,0,0,0,1,20221127,20240229
205980,1,1,1,1,1,0,0,20230101,20241231
205982,1,1,1,1,1,0,0,20230101,20241231
205989,1,1,1,1,1,1,1,20230101,20241231
205990,1,1,1,1,1,1,0,20230101,20241231
205991,1,1,1,1,1,1,1,20230101,20241231
205992,0,0,0,0,0,0,1,20230101,20241231
205994,1,1,1,1,1,0,0,20230101,20241231
205996,1,1,1,1,1,1,1,20230101,20241231
205997,1,1,1,1,1,1,1,20230101,20241231
205998,1,1,1,1,1,0,0,20230901,20240613
205999,1,1,1,1,1,0,0,20230901,20240613
206000,1,1,1,1,1,0,0,20230901,20240613
206001,1,1,1,1,1,0,0,20230901,20240613
206004,0,0,0,0,0,0,1,20230101,20241212
206005,0,0,0,0,0,1,0,20230301,20241212
206006,0,0,0,0,1,0,0,20230301,20241212
206007,1,0,0,0,0,0,0,20230301,20241212
206008,0,1,1,1,0,0,0,20230301,20241212
206018,1,1,1,1,1,1,1,20230101,20241231
206019,1,1,1,1,0,0,0,20230101,20241231
206020,0,0,1,0,0,0,0,20230101,20241231
206021,0,0,0,0,0,1,0,20230301,20241212
206023,1,1,1,1,1,1,0,20230101,20241231
206024,1,1,1,1,1,1,1,20230101,20241231
206034,1,1,1,1,1,1,1,20230101,20241231
206037,1,1,1,1,1,1,1,20230101,20241231
206038,1,1,1,1,1,0,0,20230101,20241231
206057,1,1,1,1,1,0,0,20230101,20241231
206058,0,0,1,0,0,0,0,20230101,20241231
206059,1,1,1,1,1,0,0,20230101,20241231
206061,1,1,1,1,1,1,1,20230101,20241231
206062,1,1,1,1,1,1,1,20230101,20241231
206063,1,1,1,1,1,0,1,20230101,20241231
206066,1,1,1,1,1,0,1,20230101,20241231
206076,1,1,1,1,1,0,0,20230101,20241231
206079,1,1,1,1,1,0,0,20230101,20241231
206094,0,1,1,1,1,0,0,20230101,20241231
206095,0,1,1,1,1,0,0,20230101,20241231
206096,1,1,1,1,1,0,0,20230101,20241231
206097,0,0,1,0,1,0,0,20230101,20241231
206101,0,1,1,0,1,0,0,20230101,20241231
206102,0,1,0,0,1,0,0,20230101,20241231
206112,0,0,1,0,0,0,0,20230101,20241231
206113,1,1,1,1,1,0,1,20230101,20241231
206121,1,1,1,1,1,0,1,20230101,20241231
206122,1,1,1,1,1,1,0,20230101,20241231
206124,1,1,1,1,1,0,0,20230101,20241231
206125,1,1,1,1,1,1,1,20230101,20241231
206127,1,1,1,1,1,0,0,20230201,20300630
206128,1,1,1,1,1,0,0,20230201,20300630
206129,1,1,1,1,1,1,1,20230101,20241231
206130,1,1,1,1,1,0,0,20230101,20241231
206131,1,1,1,1,1,0,0,20230101,20241231
206132,0,0,1,0,1,0,0,20230101,20241231
206133,1,1,1,1,1,0,0,20230101,20241231
206139,1,1,1,1,1,0,0,20230101,20241231
206147,1,1,1,1,1,0,0,20230101,20241231
206148,1,1,1,1,1,0,0,20230101,20241231
206162,1,1,1,1,1,1,1,20230101,20241231
206164,1,1,1,1,1,1,1,20230101,20241231
206165,1,1,1,1,1,1,1,20230101,20241231
206166,1,1,1,1,1,1,1,20230101,20241231
206229,1,1,1,1,1,1,1,20230101,20241231
206230,1,1,1,1,1,1,1,20230101,20241231
206247,1,1,1,1,1,1,1,20230101,20241231
206249,1,1,1,1,1,0,0,20230101,20241231
206250,1,1,1,1,1,1,1,20230101,20241231
206251,1,1,1,1,1,1,1,20230101,20241231
206252,1,1,1,1,1,1,1,20230101,20241231
206256,1,1,1,1,1,0,0,20230101,20241231
206257,1,1,1,1,1,0,0,20230101,20241231
206258,1,1,1,1,1,1,0,20230101,20241231
206259,1,1,1,1,1,0,0,20230101,20241231
206260,1,1,1,1,1,0,0,20230101,20241231
206261,0,0,0,0,1,0,1,20230101,20241231
206262,0,0,0,0,1,0,1,20230101,20241231
206268,1,1,1,1,1,1,1,20230101,20241231
206269,1,1,1,1,1,1,1,20230101,20241231
206270,1,1,1,1,1,1,1,20230101,20241231
206272,0,0,0,0,0,1,1,20230101,20241231
206287,1,1,1,1,1,1,1,20230101,20241231
206303,1,1,1,1,1,1,1,20230101,20241231
206304,1,1,1,1,1,0,0,20230101,20241231
206305,1,1,1,1,1,0,0,20230101,20241231
206307,0,1,0,1,0,0,0,20221212,20240229
206308,1,0,1,0,1,0,0,20221212,20240229
206326,1,1,1,1,1,0,0,20230301,20300331
206342,1,1,1,1,1,0,0,20221205,20240229
206350,0,0,0,0,0,1,1,20221205,20240229
206351,1,1,1,1,1,0,0,20221205,20240229
206352,1,1,1,1,1,1,1,20221205,20240229
206353,1,1,1,1,1,0,0,20221205,20240229
206363,1,0,1,0,1,0,0,20230101,20241231
206364,1,1,1,1,1,0,1,20230101,20241231
206377,1,1,1,1,1,1,1,20230901,20240531
206378,1,1,1,1,1,1,1,20230116,20260617
206379,1,1,1,1,1,1,1,20230116,20260617
206420,0,0,0,0,0,0,1,20230101,20241212
206503,1,1,1,1,1,0,0,20221207,20251008
206514,1,1,1,1,1,0,0,20221207,20251008
206524,0,0,0,0,0,1,1,20221207,20251008
206529,0,0,0,0,0,1,1,20221207,20251008
206571,0,0,0,0,0,1,0,20221207,20251008
206573,0,0,0,0,0,0,1,20230101,20241212
206590,1,1,1,1,1,1,0,20230101,20280630
206591,1,1,1,1,1,1,1,20230101,20280630
206592,1,1,1,1,1,1,1,20230101,20280630
206596,1,1,1,1,1,1,1,20230101,20241212
206597,0,0,0,0,0,1,1,20230101,20241212
206604,1,1,1,1,1,0,0,20230101,20241212
206605,0,0,0,0,0,0,1,20230101,20241212
206611,1,1,1,1,1,1,1,20230101,20241212
206612,0,0,0,0,0,1,1,20230101,20241212
206613,1,1,1,1,1,0,0,20230101,20241212
206621,1,1,1,1,1,1,1,20230101,20241212
206622,1,1,1,1,1,0,0,20230101,20241212
206623,1,1,1,1,1,0,0,20230101,20241212
206624,1,0,1,0,1,0,0,20230101,20241212
206625,0,1,0,1,0,0,0,20230101,20241212
206630,1,1,1,1,1,0,0,20230101,20241212
206631,1,1,1,1,1,1,0,20230101,20241212
206637,1,1,1,1,1,1,1,20230101,20280630
206645,1,1,1,1,1,0,0,20230101,20280630
206666,1,1,1,1,1,1,1,20230101,20280630
206859,1,1,1,1,1,0,0,20230101,20280630
206872,1,1,1,1,1,1,0,20230101,20280630
206884,1,1,1,1,1,1,0,20230101,20280630
206887,0,1,0,0,1,0,0,20230101,20280630
206889,1,1,1,1,1,0,0,20230101,20280630
206896,1,1,1,1,1,1,1,20230101,20261231
206897,1,1,1,1,1,1,1,20230101,20261231
206898,1,1,1,1,1,1,1,20230101,20261231
206899,1,1,1,1,1,1,1,20230101,20261231
206900,1,1,1,1,1,1,1,20230101,20261231
206901,1,1,1,1,1,0,0,20230101,20280630
206905,0,1,0,1,0,1,0,20230101,20280630
206909,1,0,0,0,1,0,0,20230101,20280630
206911,0,0,1,0,0,0,0,20230101,20280630
206925,1,1,1,1,1,0,0,20230101,20280630
206930,0,0,0,0,0,1,1,20230101,20280630
206935,1,1,1,1,1,1,1,20230101,20280630
206944,1,1,1,1,1,1,1,20230101,20280630
207043,1,1,1,1,1,0,0,20230213,20241212
207044,1,1,1,1,1,0,0,20230213,20241212
207045,1,1,1,1,1,0,0,20230213,20241212
207046,1,1,1,1,1,0,0,20230213,20241212
207047,1,1,1,1,1,0,0,20230213,20241212
207048,1,1,1,1,1,0,0,20230213,20241212
207049,1,1,1,1,1,0,0,20230213,20241212
207050,1,1,1,1,1,0,0,20230213,20241212
207051,1,1,1,1,1,0,0,20230213,20241212
207053,0,0,0,0,0,1,0,20230213,20241212
207054,0,0,0,0,0,1,0,20230213,20241212
207055,0,0,0,0,0,1,0,20230213,20241212
207056,0,0,0,0,0,1,0,20230213,20241212
207057,0,0,0,0,0,1,0,20230213,20241212
207058,0,0,0,0,0,1,0,20230213,20241212
207059,0,0,0,0,0,0,1,20230213,20241212
207060,0,0,0,0,0,0,1,20230213,20241212
207061,0,0,0,0,0,0,1,20230213,20241212
207062,0,0,0,0,0,0,1,20230213,20241212
207063,0,0,0,0,0,0,1,20230213,20241212
207072,0,0,0,0,1,0,1,20230901,20240531
207075,1,1,1,1,1,1,1,20230101,20261231
207076,0,0,0,0,1,0,0,20230901,20240531
207078,1,1,1,1,1,1,0,20230901,20240531
207085,1,1,1,1,1,1,1,20230116,20261231
207179,1,1,1,1,1,0,0,20230901,20241212
207180,1,1,1,1,1,0,0,20230901,20241212
207181,1,1,1,1,1,0,0,20230901,20241212
207182,0,0,0,0,0,1,0,20230901,20241212
207183,0,0,0,0,0,1,0,20230901,20241212
207184,0,0,0,0,0,0,1,20230901,20241212
207194,1,1,1,1,1,1,1,20230301,20241212
207197,1,1,1,1,1,1,1,20230301,20241212
207198,1,1,1,1,1,0,0,20230101,20270831
207199,1,1,1,1,1,0,0,20230301,20241212
207201,1,1,1,1,1,1,1,20230301,20241212
207202,0,0,0,0,0,1,1,20230301,20241212
207209,1,1,1,1,1,0,0,20230901,20240612
207211,1,1,1,1,1,0,0,20230123,20241212
207216,1,1,1,1,1,0,0,20230901,20240612
207225,0,0,0,0,1,0,0,20230113,20241031
207249,1,1,1,1,1,0,0,20230109,20241212
207250,1,1,1,1,1,0,0,20230109,20241212
207251,1,1,1,1,1,0,0,20230109,20241212
207252,0,0,0,0,0,0,1,20231101,20240229
207278,0,0,0,0,0,1,0,20230109,20241212
207279,0,0,0,0,0,1,0,20230109,20241212
207286,0,0,0,0,0,0,1,20230109,20241212
207287,0,0,0,0,0,0,1,20230109,20241212
207360,1,1,1,1,1,0,0,20230123,20240101
207524,1,1,1,1,1,0,0,20230901,20241212
207547,1,1,1,1,1,0,0,20230901,20241212
207550,1,1,1,1,1,1,1,20230301,20241212
207588,1,1,1,1,1,1,1,20230301,20241212
207589,1,1,1,1,1,1,1,20230301,20241212
207590,1,1,1,1,1,1,1,20230301,20241212
207591,1,1,1,1,1,1,1,20230301,20241212
207594,1,1,1,1,1,1,1,20230301,20241212
207595,1,1,1,1,1,1,1,20230301,20241212
207596,1,1,1,1,1,1,0,20230104,20241212
207597,0,0,0,0,0,0,1,20230104,20241212
207598,0,0,0,0,0,1,1,20230104,20241212
207599,1,1,1,1,1,0,0,20230104,20241212
207600,1,1,1,1,1,0,0,20230104,20241212
207618,1,1,1,1,1,0,0,20230109,20241231
207628,1,1,1,1,1,0,0,20230301,20241212
207630,1,1,1,1,1,1,1,20230301,20241212
207634,1,1,1,1,1,0,0,20230821,20240612
207635,1,1,1,1,1,1,1,20230821,20240612
207636,1,1,1,1,1,1,1,20230821,20240612
207641,1,1,1,1,1,0,0,20230301,20241212
207649,1,1,1,1,1,1,1,20230301,20300331
207650,1,1,1,1,1,1,1,20230301,20300331
207651,1,1,1,1,1,1,1,20230301,20300331
207652,1,1,1,1,1,0,0,20230301,20300331
207653,1,1,1,1,1,0,0,20230301,20300331
207654,1,1,1,1,1,0,0,20230301,20300331
207655,0,0,0,0,0,0,1,20230301,20300331
207656,0,0,0,0,0,1,1,20230301,20300331
207657,1,1,1,1,1,1,1,20230301,20300331
207658,1,1,1,1,1,1,1,20230301,20300331
207659,1,1,1,1,1,1,1,20230301,20300331
207660,1,1,1,1,1,1,1,20230301,20300331
207661,0,0,0,0,0,1,0,20230301,20300331
207662,1,1,1,1,1,0,0,20230301,20300331
207663,1,1,1,1,1,1,1,20230301,20300331
207681,1,1,1,1,1,0,0,20230301,20290930
207682,1,1,1,1,1,0,0,20230301,20290930
207704,1,1,1,1,1,1,1,20230301,20300331
207706,1,1,1,1,1,1,1,20230201,20280131
207709,0,0,0,0,0,0,1,20230601,20241212
207710,0,0,0,0,0,0,1,20230601,20241212
207711,0,0,0,0,0,0,1,20230601,20241212
207712,0,0,0,0,0,0,1,20230601,20241212
207713,0,0,0,0,0,0,1,20230601,20241212
207714,0,0,0,0,0,0,1,20230601,20241212
207715,0,0,0,0,0,0,1,20230601,20241212
207755,0,0,0,0,0,1,1,20230114,20241212
207756,0,0,0,0,0,1,0,20230114,20241212
207765,0,0,0,0,0,0,1,20230601,20241212
207766,0,0,0,0,0,0,1,20230601,20241212
207767,0,0,0,0,0,0,1,20230601,20241212
207768,0,0,0,0,0,0,1,20230601,20241212
207769,0,0,0,0,0,0,1,20230601,20241212
207770,0,0,0,0,0,0,1,20230601,20241212
207771,0,0,0,0,0,0,1,20230601,20241212
207797,1,1,1,1,1,1,0,20230201,20240331
207861,0,0,0,0,1,1,1,20230120,20280119
207867,1,1,1,1,1,0,0,20230123,20300331
207970,1,1,1,1,1,1,0,20230123,20300331
208249,1,1,1,1,1,1,1,20230201,20300630
208317,1,1,1,1,1,0,0,20230201,20300630
208318,1,1,1,1,1,1,1,20230201,20300630
208338,1,1,1,1,1,0,0,20230201,20241231
208346,1,1,1,1,1,0,0,20230201,20300630
208389,0,1,1,0,0,0,0,20230201,20241231
208419,1,1,1,1,1,0,0,20230201,20300630
208439,1,1,1,1,1,0,0,20230201,20300630
208450,1,1,1,1,1,1,1,20230201,20260630
208542,1,1,1,1,1,0,0,20230123,20241212
208543,1,1,1,1,1,0,0,20230123,20241212
208549,0,0,0,0,0,1,1,20230201,20300731
208550,1,1,1,1,1,1,1,20230201,20300731
208562,0,0,0,0,0,0,1,20230123,20241212
208569,0,0,1,1,0,0,0,20230301,20241212
208570,1,1,0,0,1,0,0,20230301,20241212
208571,0,0,0,0,0,1,0,20230301,20241212
208583,1,1,1,1,1,1,0,20230123,20241212
208584,1,0,1,0,1,0,0,20230123,20241212
208585,0,1,0,1,0,1,0,20230123,20241212
208586,1,1,1,1,1,1,1,20230201,20240331
208637,0,0,1,0,0,0,0,20231220,20231220
208651,1,1,1,1,1,1,1,20230301,20241231
208678,1,1,1,1,1,0,0,20230901,20241212
208679,1,1,1,1,1,0,0,20230901,20241212
208680,1,1,1,1,1,0,0,20230901,20241212
208681,1,1,1,1,1,0,0,20230901,20241212
208682,1,1,1,1,1,0,0,20230901,20241212
208683,0,0,0,0,0,1,1,20230901,20241212
208684,0,0,0,0,0,1,1,20230901,20241212
208685,0,0,0,0,0,1,1,20230901,20241212
208686,0,0,0,0,0,1,1,20230901,20241212
208711,1,1,1,1,1,0,0,20230201,20300731
208712,1,1,1,1,1,0,0,20230201,20300731
208722,0,1,0,1,0,1,0,20230123,20250621
208751,1,1,1,1,1,0,0,20230307,20241212
208761,0,0,0,0,0,1,1,20230307,20241212
208768,1,1,1,1,1,0,0,20230901,20241212
208769,1,1,1,1,1,0,0,20230901,20241212
208770,1,1,1,1,1,0,0,20230901,20241212
208771,1,1,1,1,1,0,0,20230901,20241212
208772,1,1,1,1,1,0,0,20230901,20241212
208938,1,1,1,1,1,0,0,20230201,20241212
208957,1,0,0,0,0,0,0,20230201,20241212
208964,0,1,0,0,0,0,0,20230201,20241212
208971,0,0,1,0,0,0,0,20230201,20241212
208975,0,0,0,1,0,0,0,20230201,20241212
208984,0,0,0,0,1,0,0,20230201,20241212
208993,0,0,0,0,0,1,0,20230201,20241212
209002,0,0,0,0,0,0,1,20230201,20241212
209100,0,0,0,0,0,1,1,20230301,20240331
209109,0,0,0,0,0,0,1,20231015,20241212
209126,0,0,0,0,0,1,1,20230206,20240229
209127,1,1,1,1,1,0,0,20230206,20240229
209128,1,1,1,1,1,0,0,20230206,20240229
209129,0,0,0,0,0,0,1,20230206,20240229
209133,0,0,0,0,0,1,1,20230206,20240229
209134,0,0,0,0,0,1,1,20230206,20240229
209139,0,0,0,0,0,0,1,20230206,20240229
209157,1,1,1,1,1,0,0,20230206,20241212
209158,1,1,1,1,1,1,1,20230206,20241212
209159,0,0,0,0,0,1,1,20230206,20241212
209183,0,0,0,0,0,1,0,20230206,20240229
209184,0,0,0,0,0,1,0,20230206,20240229
209190,0,0,0,0,0,0,1,20230206,20240229
209192,0,0,0,0,0,1,0,20231021,20241212
209193,0,0,0,0,0,1,0,20231021,20241212
209194,0,0,0,0,0,1,0,20231021,20241212
209195,0,0,0,0,0,1,0,20231021,20241212
209196,0,0,0,0,0,1,0,20231021,20241212
209260,0,0,0,0,0,0,1,20230701,20280930
209311,1,1,1,1,1,0,0,20230213,20241231
209312,1,1,1,1,1,0,0,20230213,20241231
209315,1,1,1,1,1,1,1,20230301,20241212
