route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
c68102b6d443e71058567b0a1f3b5621,211259,1416739,Väike-Õismäe parkla,Seli - Väike-Õismäe,B1>A,60242,1
c68102b6d443e71058567b0a1f3b5621,211260,1416749,Väike-Õismäe parkla,Seli - Väike-Õismäe,B1>A,60242,1
c68102b6d443e71058567b0a1f3b5621,211260,1416751,Väike-Õismäe parkla,Seli - Väike-Õismäe,B1>A,60242,1
c68102b6d443e71058567b0a1f3b5621,211247,1416605,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211247,1416607,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211247,1416609,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211248,1416619,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211248,1416621,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211249,1416631,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211249,1416633,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211250,1416640,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211250,1416642,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211251,1416652,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211251,1416654,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211252,1416665,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211252,1416667,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211253,1416676,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211253,1416678,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211254,1416686,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211254,1416688,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211255,1416696,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211255,1416698,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211256,1416708,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211256,1416710,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211257,1416718,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211257,1416720,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211258,1416731,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211258,1416733,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211259,1416743,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211259,1416745,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211260,1416753,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211260,1416755,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
c68102b6d443e71058567b0a1f3b5621,211260,1416757,Väike-Õismäe parkla,Seli - Väike-Õismäe,B>A,60243,1
ea327fb350a75257f331b9a8a7c21073,211386,1577003,Saverna,Krootuse - Prangli - Krootuse - Maaritsa - Saverna,A>G>B,60042,0
a72f770a710d7b555cb62af5ae6c63aa,211387,1577004,Põlva bussijaam,Krootuse - Karilatsi - Ihamaru- Karaski põik- Krootuse- Põlva,A>G>B,60043,0
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419820,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419822,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419824,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419826,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419828,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419830,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419832,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419834,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419836,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419838,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419840,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419842,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419844,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419846,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419848,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419850,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419852,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419854,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419856,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419860,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419862,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419864,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419866,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419868,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419870,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419872,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419874,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419876,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419878,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419880,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419882,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419884,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419886,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419888,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419890,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419892,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419894,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419898,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419900,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419902,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419904,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419906,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419908,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419910,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419912,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419914,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419916,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419918,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419920,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419922,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419924,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419926,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419928,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419930,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419932,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419934,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419938,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419940,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419942,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419944,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419946,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419948,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419950,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419952,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419954,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419956,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419958,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419960,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419962,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419964,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419966,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419968,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419970,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419972,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419974,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419978,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419980,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419982,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419984,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419986,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419990,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419992,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419994,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419996,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419998,Majaka põik,Seli - Majaka põik,A>B,9325,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419821,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419823,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419825,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419827,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419829,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419831,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419833,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419835,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419837,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419839,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419841,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419843,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419845,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419847,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419849,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419851,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419853,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419855,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211388,1419857,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419861,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419863,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419865,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419867,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419869,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419871,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419873,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419875,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419877,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419879,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419881,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419883,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419885,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419887,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419889,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419891,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419893,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211389,1419895,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419899,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419901,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419903,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419905,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419907,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419909,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419911,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419913,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419915,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419917,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419919,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419921,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419923,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419925,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419927,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419929,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419931,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419933,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211390,1419935,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419939,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419941,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419943,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419945,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419947,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419949,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419951,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419953,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419955,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419957,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419959,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419961,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419963,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419965,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419967,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419969,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419971,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419973,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211391,1419975,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419979,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419981,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419983,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419985,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419987,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419991,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419993,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419995,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419997,Seli,Majaka põik - Seli,B>A,11015,1
f8d25f5a08d5913f41dfe9da92da4f6d,211392,1419999,Seli,Majaka põik - Seli,B>A,11015,1
055307dd154adb7df74d7e8e08c86a6f,211456,1581676,Metsamajandi,Rannu - Aseri - Kiviõli - Sonda,A>B1,59319,0
055307dd154adb7df74d7e8e08c86a6f,211456,1581674,Kiviõli jaam,Rannu - Aseri - Kiviõli,A>B,59318,0
055307dd154adb7df74d7e8e08c86a6f,211456,1581677,Rannu küla,Sonda - Kiviõli - Aseri - Rannu,B1>A,59321,0
055307dd154adb7df74d7e8e08c86a6f,211456,1581675,Rannu küla,Kiviõli - Aseri - Rannu,B>A,59320,0
ae8aff095a3d6e79ca0bdc70d71f3501,211457,1581678,Keskuse,Rannu - Aseri - Kiviõli - Sonda - Kiviõli,A>B,59322,0
607eb2e85f346d4a0264ee2998f54d41,211503,1577758,Otepää,Otepää - Pühajärve - Lutike - Päidla - Pilkuse - Otepää,A>B>A,60371,0
34a205c982614ff96c00e72f407a6ce7,211547,1428221,Mustla,Viljandi - Männimäe - Mustla,A1>C1>B,59105,0
34a205c982614ff96c00e72f407a6ce7,211545,1428219,Mustla,Viljandi - Männimäe - Mustla,A>C1>B,49495,0
34a205c982614ff96c00e72f407a6ce7,211546,1428220,Mustla,Viljandi - Paalalinn - Männimäe - Mustla,A1>B1,49494,0
a266a724297feb9c5a49940bce96b251,211550,1422900,Uku,Kolga-Jaani - Valma - Vana-võidu - Viljandi,B>C7>A,58109,0
a266a724297feb9c5a49940bce96b251,211549,1422898,Uku,Kolga-Jaani - Valma - Vana-võidu - Viljandi,B>C6>A,58107,0
a266a724297feb9c5a49940bce96b251,211550,1422901,Vissuvere,Viljandi - Viiratsi - Vana-Võidu - Valma - Meleski - Lalsi - Kolga-Jaani,A>C4>B,60061,0
a266a724297feb9c5a49940bce96b251,211549,1422899,Vissuvere,Viljandi - Viiratsi - Vana-Võidu - Valma - Meleski - Kolga-Jaani,A>C3>B,60060,0
a266a724297feb9c5a49940bce96b251,211561,1422945,Vissuvere,Viljandi - Viiratsi - Vana-Võidu - Valma - Meleski - Kolga-Jaani,A>C1>B,59960,0
a266a724297feb9c5a49940bce96b251,211561,1422944,Uku,Kolga-Jaani - Meleski - Valma - Vana-Võidu - Viljandi,B>C1>A,58111,0
a266a724297feb9c5a49940bce96b251,211562,1422946,Uku,Kolga-Jaani - Lalsi - Valma - Vana-Võidu - Viljandi,B>C2>A,58113,0
a266a724297feb9c5a49940bce96b251,211562,1422947,Vissuvere,Viljandi - Viiratsi - Vana-Võidu - Valma - Meleski - Lalsi - Kolga-Jaani,A>C2>B,59959,0
e3a5d4b1541f0b809674a3fce64dc453,211577,1423090,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423092,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423094,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423096,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423098,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423100,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423102,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423104,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423106,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211577,1423108,Viru (ajutine),Laagri - Viru,B>A,60220,1
e3a5d4b1541f0b809674a3fce64dc453,211578,1423115,Viru (ajutine),Laagri - Viru,B>A,60220,1
